RECORD,hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
881,93.75,0.081,0.0874761904761905,0.0905238095238095,0.0459523809523809,0.184238095238095,0.0445714285714286,0.0937142857142857,0.101380952380952,0.271714285714286,0.362142857142857,0.00203373015873016,0.00196626984126984,159.387096774194,159.387096774194,22.1402329618576,32.5044127176613,34.8781303073599,45.2502610518609,47.1989643129855,57.5671455763596,71.8226005621041,82.1936670338664,82.1776427781771,12.8191306361893,25.0645522648781,49.6981160708689,60.0506031546824,12.4040353574037,36.9588197972747,47.3147636055855,24.6386508444225,34.9879003487323,92.548389462015,2.7296475219919,-8.0954198232568,12.8442823413039,-8.15731856993446,2.48188790317642,63,83,20.4610998653619,150.807228915663,19.292607547512,29.7095226771639,160.695062854484,17.6086112680277,50.2877182584711,-0.0316087150115376,0.11014700134738,-0.114994123629972,0.0278985640201158,2,2.40963855421687,CHF
882,62.5,0.0729047619047619,0.0703809523809524,0.0406190476190476,0.0206666666666667,0.135095238095238,0.019952380952381,0.0944761904761905,0.0934761904761905,0.20547619047619,0.283095238095238,NaN,NaN,236.268292682927,236.243902439024,13.7214142286079,23.6505206392967,13.7214142286079,23.6505206392967,13.7214142286079,23.6505206392967,38.6374085216316,48.6344290937396,43.0546590117243,0,0,25.0218126647365,29.4265294482951,0,25.0218126647365,29.4265294482951,25.0218126647365,29.4265294482951,53.0488054995119,10.1878408021393,NaN,NaN,NaN,5.1022989933745,42,83,5.66557594103238,187.951807228916,34.3989935708247,2.69153766460735,236.336211525125,0,0,-0.112377986808645,NaN,NaN,0.0414441788098824,0,0,CHF
883,99,0.0695714285714286,0.0582380952380952,0.0113809523809524,0.00576190476190476,0.10752380952381,0.00561904761904762,0.0961428571428571,0.152761904761905,0.165761904761905,0.294904761904762,NaN,NaN,150.630769230769,150.630769230769,13.1623584039884,23.9592659611333,13.1777213761633,23.974647944648,13.1777213761633,23.974647944648,38.2167629318263,49.0308181791113,60.6313900054791,0.0153846153850848,0.0153846153850848,25.0813519416302,47.4957026772573,0,25.0659692881668,47.4803189971207,25.0659692881668,47.4803189971207,71.4461996025309,NaN,NaN,NaN,NaN,NaN,66,83,9.60860068379323,145.180722891566,9.83512482902377,16.5217659467746,150.936920089665,0,0.0307692307701695,-0.0587366359607587,NaN,NaN,0.0181300538189166,3,3.6144578313253,CHF
884,66,0.0453809523809524,0.0616190476190476,0.0640952380952381,0.0322380952380952,0.158952380952381,0.0318571428571429,0.0948571428571429,0.121238095238095,0.220571428571429,0.315047619047619,0.00201090909090909,0.00198909090909091,227.395348837209,227.372093023256,14.6559614366802,14.6559614366802,27.2904151944926,27.2904151944926,39.7961402959297,39.7961402959297,64.2791055799369,64.2791055799369,82.3257737079019,12.7639272023917,25.1640089458002,49.6582348637492,67.7015816904639,12.5948852158173,37.0098494591707,55.0549566106203,24.4954991127449,42.5375942588123,82.3257737079019,NaN,-11.1687231814745,14.2163267095255,-7.9756767929723,1.73371978068513,44,83,1.5118067872693,184.927710843373,30.772332951167,1.92489361251502,227.400374301711,19.7090258706927,50.5228213640091,-0.0619713557264879,0.13383613938396,-0.115596980859287,0.0241244301242126,0,0,CHF
885,112.5,0.0662380952380952,0.051952380952381,9.52380952380952e-05,9.52380952380952e-05,0.100095238095238,0,0.1,0.0872857142857143,0.152047619047619,0.208761904761905,NaN,NaN,133.081081081081,133.081081081081,13.0632410061939,22.8436223991845,13.0900983575198,22.8706299858139,13.0900983575198,22.8706299858139,38.0041929125557,47.8513620725201,40.5587123887152,0.0270270278309044,0.0270270278309044,25.0457786404338,27.5963917550834,0,25.0187672363736,27.5693763959555,25.0187672363736,27.5693763959555,50.4054100752455,10.1913854247188,NaN,NaN,NaN,3.34097939924729,75,83,1.52241590329813,131.771084337349,1.90795600689744,1.20501236280818,133.08978883405,0,0.0540540556618088,-0.118065320770236,NaN,NaN,0.0387180946741565,0,0,CHF
886,72,0.0607619047619048,0.090952380952381,0.0409047619047619,0.0207619047619048,0.136809523809524,0.0201428571428571,0.0959047619047619,0.0942380952380952,0.227761904761905,0.292095238095238,NaN,NaN,207.31914893617,206.531914893617,29.8669790862705,37.2170791581116,38.8900820020641,46.241082223652,47.6560849027337,55.0062458117981,70.8516740223065,78.2130693255158,79.1711900722005,9.04939308818972,17.7906156062593,41.0055197723995,49.3211118478846,8.82827496933338,31.9848232650974,40.3039818195113,23.2299384872579,31.5384980654439,86.5319336157014,NaN,NaN,NaN,NaN,4.04745022221474,48,83,12.0125933617887,173.373493975904,27.2613066334996,20.5146911257488,207.666877269568,9.8133332849056,35.6682836637824,-0.0295049624227334,NaN,NaN,0.0385244264049386,5,6.02409638554217,CHF
887,120,0.0648095238095238,0.0528095238095238,9.52380952380952e-05,9.52380952380952e-05,0.100095238095238,0,0.1,0.0886190476190476,0.152904761904762,0.216333333333333,NaN,NaN,124.683544303797,124.696202531646,13.3135812311582,22.7396266770564,13.3387256832817,22.7649240911769,13.3387256832817,22.7649240911769,38.2440863832667,47.7472115272872,43.6900975608515,0.0253164557982093,0.0253164557982093,25.0491472202023,30.4804677892444,0,25.0238519183661,30.455161085736,25.0238519183661,30.455161085736,53.1898997885551,11.2227767688885,NaN,NaN,NaN,4.9896902499866,80,83,2.44713370850015,124.397590361446,2.41829513245942,1.40418272513775,124.707556641706,0,0.0506329115964186,-0.12206173590346,NaN,NaN,0.0436218041663639,0,0,CHF
888,103.5,0.0646666666666667,0.0520952380952381,0,0,0.1,0,0.1,0.0956666666666667,0.152095238095238,0.218904761904762,NaN,NaN,144.691176470588,144.691176470588,13.1030348573497,22.4320694360306,13.1030348573497,22.4320694360306,13.1030348573497,22.4320694360306,38.0038258199484,47.4119968482319,44.5499467794543,0,0,25.0242358536238,31.5575204061464,0,25.0242358536238,31.5575204061464,25.0242358536238,31.5575204061464,53.9558957186273,11.3568963654928,NaN,NaN,NaN,4.11166131989938,69,83,3.09295857288196,140.819277108434,4.51277836583033,1.51490699202142,144.724230663619,0,0,-0.126035359494358,NaN,NaN,0.0439989843764759,0,0,CHF
889,75,0.0647142857142857,0.0530952380952381,0,0,0.1,0,0.1,0.100190476190476,0.153095238095238,0.22652380952381,NaN,NaN,197.69387755102,197.673469387755,13.5317683325943,22.7358371302918,13.5317683325943,22.7358371302918,13.5317683325943,22.7358371302918,38.4131317010228,47.7147831517278,47.8652587300445,0,0,25.029068007189,34.4618726810005,0,25.029068007189,34.4618726810005,25.029068007189,34.4618726810005,57.1632905002463,12.8841922670511,NaN,NaN,NaN,4.36188377313207,50,83,1.79800435440953,171.951807228916,19.9476336399029,2.17905114416548,197.702053709152,0,0,-0.136163311208997,NaN,NaN,0.0482262090028449,0,0,CHF
890,93,0.0635238095238095,0.0522380952380952,0.00138095238095238,0.000714285714285714,0.101285714285714,0.000666666666666667,0.0999047619047619,0.0834761904761905,0.15352380952381,0.203047619047619,NaN,NaN,159.491803278689,159.491803278689,13.1182676860834,21.836525114845,13.3638593796645,22.0824422239386,13.5933480951135,22.3118450613621,38.4949116402921,47.2623014771848,39.8065492435214,0.24755380251943,0.475411488109468,25.4572825030805,26.7673969974174,0.231126113793841,25.2113452762856,26.5216010013454,24.9820188145707,26.2920233737301,48.573775212835,9.0841284998936,NaN,NaN,NaN,NaN,62,83,20.6180113451844,151.710843373494,19.0071839632527,30.7638812390259,160.818959407521,0.404617393260017,0.954091404422739,-0.102964392706098,NaN,NaN,0.0344252243514336,2,2.40963855421687,CHF
891,100.5,0.052,0.052,0,0,0.102805970149254,0,0.102805970149254,0.114865671641791,0.154805970149254,0.216238805970149,NaN,NaN,147.924242424242,147.924242424242,13.1018993014155,18.2375771762703,13.1018993014155,18.2375771762703,13.1018993014155,18.2375771762703,38.7188854115329,43.9242893953582,48.9448224412855,0,0,25.7281658501304,35.9521239534914,0,25.7281658501304,35.9521239534914,25.7281658501304,35.9521239534914,54.1515572037966,14.4442839010568,NaN,NaN,NaN,NaN,67,66,3.18286418593049,147.924242424242,3.20725430648712,1.45187085998819,147.958481072266,0,0,-0.12520975933991,NaN,NaN,0.0352809834097999,0,0,CHF
892,72,0.0722985074626866,0.0762388059701493,0.00328358208955224,0.00173134328358209,0.103880597014925,0.00155223880597015,0.100597014925373,0.156179104477612,0.180119402985075,0.298865671641791,NaN,NaN,205.744680851064,205.744680851064,21.4330770299017,31.0532032398301,22.049741491829,31.6702102341323,22.6029092353638,32.2232765736305,47.4696309706348,57.106484231664,71.9794856873238,0.618368883914612,1.17024323896976,26.0743868266591,50.5812032870615,0.554216918865872,25.4573069571358,49.9642575409702,24.9042327937617,49.4109746401159,81.6170377592852,NaN,NaN,NaN,NaN,NaN,48,66,40.9579276014886,190.257575757576,37.2347864867745,50.3062830787792,209.781852246363,0.495915895851446,2.34282904175024,-0.0516207444407557,NaN,NaN,0.0289114527216552,6,9.09090909090909,CHF
893,94.5,0.0598805970149254,0.0926567164179104,0.0493134328358209,0.025134328358209,0.128358208955224,0.0241791044776119,0.079044776119403,0.0977910447761194,0.221014925373134,0.302388059701493,NaN,NaN,157.338709677419,156.838709677419,23.6998560752894,30.6339813890443,30.2968722313044,37.2327595714922,36.6205941948717,43.5545183602686,56.1142272431451,63.0646188628647,69.6627580856744,6.62045019402485,12.9208049548956,32.4403823307543,45.9865990591509,6.36668186521506,25.845362371192,39.3927973414186,19.5334786376439,33.0701773744763,76.6129136136089,NaN,NaN,NaN,NaN,3.06824104924636,63,66,21.5008953664929,157,21.0014651503541,31.315474811097,158.801001459424,7.83036119208616,25.9079370141355,-0.0459748982683956,NaN,NaN,0.0441833228126441,5,7.57575757575758,CHF
894,108,0.0752777777777778,0.0795555555555556,0.101,0.049,0.193611111111111,0.052,0.0926111111111111,0.0805555555555556,0.273166666666667,0.351555555555556,NaN,NaN,138.464788732394,138.718309859155,19.932639518893,29.9076392804555,32.1637966475313,42.1485624378256,45.1483756797093,55.1293967126501,68.2959639095925,78.2818576045947,77.9018029092852,12.3080652365576,25.2255799625355,48.3860476973262,57.988774305156,13.0412595951453,36.1465156820111,45.7539055733806,23.1637831617022,32.7638671147967,87.8873360651849,NaN,NaN,NaN,NaN,NaN,72,71,18.6991232647646,138.464788732394,18.8322147896444,31.7969193733081,139.721705291545,16.3886564836032,50.5749047942384,-0.0411672722377784,NaN,NaN,0.0275432736074609,20,28.169014084507,CHF
895,88.5,0.0696666666666667,0.0603888888888889,0.0191666666666667,0.00933333333333333,0.117444444444444,0.00983333333333333,0.0982777777777778,0.0919444444444444,0.177833333333333,0.242888888888889,NaN,NaN,169.413793103448,169.413793103448,13.9222958146256,23.4573395658754,13.9222958146256,23.4573395658754,13.9222958146256,23.4573395658754,38.9681683527855,48.5344896319653,45.0542147568809,0,0,25.0943100739577,31.1789886250432,0,25.0943100739577,31.1789886250432,25.0943100739577,31.1789886250432,54.620701241685,7.12619623917174,NaN,NaN,NaN,NaN,59,71,12.8828066158746,163.760563380282,12.8060763094741,18.6290512707045,169.902913453537,0,0,-0.0784212672203462,NaN,NaN,0.0252672837988627,2,2.8169014084507,CHF
896,71.4285714285714,0.0667222222222222,0.0581666666666667,0.0191666666666667,0.00933333333333333,0.119611111111111,0.00983333333333333,0.100444444444444,0.159777777777778,0.177777777777778,0.304611111111111,NaN,NaN,208.893617021277,208.893617021277,13.0788983976351,21.6374377425876,13.0788983976351,21.6374377425876,13.0788983976351,21.6374377425876,38.8337048657031,47.4468419413998,68.5332499024841,0,0,25.8450693045645,55.5410631358207,0,25.8450693045645,55.5410631358207,25.8450693045645,55.5410631358207,77.148968867705,9.64951260401042,NaN,NaN,NaN,1.73350914120849,48,71,5.59724112342436,191.070422535211,15.3076929233299,3.47425040534171,208.968591755856,0,0,-0.110188887668293,NaN,NaN,0.0344445654621402,0,0,CHF
897,99.7023809523809,0.0712777777777778,0.135166666666667,0.0936111111111111,0.0476666666666667,0.154055555555556,0.0459444444444444,0.0604444444444444,0.0968333333333333,0.289222222222222,0.388833333333333,0.00204449800686011,0.00195550199313989,149.939393939394,149.893939393939,34.7612255909324,42.0924831624832,46.5949611912443,53.929501879105,57.9139560027276,65.2452816628231,72.4697218765372,79.803081652109,90.5456036865388,11.8860527447603,23.1528511355528,37.7148147899323,55.7889135275585,11.3998772998794,25.8874111984096,43.9613948599923,14.5778382702632,32.6416437262999,97.8787914380021,1.92595905105983,-6.21204311749773,12.2350335349614,-9.66631039437094,3.1851583703853,67,71,20.2483660305077,149.295774647887,19.6712617788546,30.2509660464846,151.300423600921,14.3168176148563,46.4387811801926,-0.0144495221853128,0.0942588354923786,-0.120152385801594,0.0491829036623254,2,2.8169014084507,CHF
898,99.7023809523809,0.0627777777777778,0.0551666666666667,0.0188888888888889,0.00927777777777778,0.1315,0.00961111111111111,0.112611111111111,0.144,0.186666666666667,0.288333333333333,NaN,NaN,149.166666666667,149.166666666667,13.3191282676873,22.1301787920875,14.8609204297498,23.6751624393193,16.4367562296553,25.2502315982943,45.0313422573254,53.8636492067362,62.4098748025337,1.55480741289861,3.12164783115858,31.7485556076717,49.1255558523865,1.58020348359162,30.2032451218802,47.5803032004382,28.6269570960259,46.0040126627172,71.2424324945388,5.72879514060853,NaN,NaN,NaN,NaN,67,71,13.5731277891206,148.577464788732,13.192031767571,16.0551858937491,149.782923734397,1.61713812708002,6.25665872764881,-0.0684727014822728,NaN,NaN,0.0194235316943047,4,5.63380281690141,CHF
899,61.0119047619048,0.0665,0.0566666666666667,0.0127777777777778,0.00627777777777778,0.116055555555556,0.0065,0.103277777777778,0.0939444444444444,0.172722222222222,0.240611111111111,NaN,NaN,245.275,245.275,13.7247207575946,23.7889085970414,13.7247207575946,23.7889085970414,13.7247207575946,23.7889085970414,38.6528697375927,48.7752262455267,42.8049733846852,0,0,25.0184451015061,29.160468227815,0,25.0184451015061,29.160468227815,25.0184451015061,29.160468227815,52.9250149568982,9.33854800621902,NaN,NaN,NaN,4.69909196432457,41,71,2.4493621618699,201.267605633803,33.31794997897,2.62992439076063,245.287229590128,0,0,-0.103399658975109,NaN,NaN,0.0379266642043559,0,0,CHF
900,101.190476190476,0.0697777777777778,0.0538888888888889,0.00594444444444444,0.00288888888888889,0.106888888888889,0.00305555555555556,0.100944444444444,0.149555555555556,0.160777777777778,0.284666666666667,NaN,NaN,147.925373134328,147.925373134328,13.0806361456013,23.9660782683256,13.0806361456013,23.9660782683256,13.0806361456013,23.9660782683256,38.4358771148752,49.3582416650317,59.1504405528401,0,0,25.4118581492267,46.1266642205958,0,25.4118581492267,46.1266642205958,25.4118581492267,46.1266642205958,70.0747006443762,7.28484220625245,NaN,NaN,NaN,NaN,68,71,3.17317785454766,147.492957746479,3.1331288131928,1.38965084700583,147.959403468069,0,0,-0.0877477308421402,NaN,NaN,0.0262789980235868,0,0,CHF
901,95.809900990099,0.0574156746031746,0.101934523809524,0.0907738095238095,0.0450768849206349,0.193390376984127,0.0456969246031746,0.102616567460317,0.0874875992063492,0.295324900793651,0.374503968253968,0.00387806637806638,0.00393443362193362,80.04,80.04,13.0669331188339,17.0499321844835,18.8321603901967,22.8257875121737,24.6807650822626,28.6690205576344,37.8000089522378,41.7921138036758,43.9522543697073,5.95625226114378,11.6240985125934,24.7612971287782,30.9089598398582,6.03030961252284,19.0010210031103,25.1531596187129,13.14327091605,19.2867071880368,47.9440100754203,4.82526495997025,-17.54206048825,28.2760704770037,-16.5751733112233,3.93076186736305,126,125,2.63939386981178,80.04,2.65001521602449,1.53172741235666,80.0835064167398,8.47509172187984,23.6106603862601,-0.0538388356544388,0.25801352134284,-0.246008860217317,0.0481987969889388,0,0,NSR
902,63.1128712871287,0.0638020833333333,0.0691344246031746,0.0891617063492064,0.0450768849206349,0.178261408730159,0.0440848214285714,0.0890997023809524,0.0961061507936508,0.247395833333333,0.337301587301587,0.00399609802847755,0.00381640197152245,121.59756097561,121.59756097561,6.71629959305007,12.3053375996048,12.4681203403648,18.0777374947437,17.988168969954,23.591736859306,28.4878685135869,34.0976543087132,35.1589093330033,5.91698646074446,11.2927059933708,21.8136265471404,28.480121350706,5.68115753211891,16.0527614243289,22.7217808690864,10.5328012853784,17.1906460630868,40.768322030632,NaN,-18.550642938276,26.3238282431094,-17.2837920981971,4.89619961570381,83,125,13.1100964221283,106.696,16.1401008591005,18.3828943105055,122.302254531201,7.40280414826047,22.8908499862342,-0.0999172606486673,0.228204558707057,-0.239924217636021,0.066567974393071,1,0.8,NSR
903,94.4761904761905,0.0713045634920635,0.087921626984127,0.0873015873015873,0.0439608134920635,0.175037202380952,0.0433407738095238,0.0877356150793651,0.0985863095238095,0.262958829365079,0.3359375,0.00393202437683285,0.00388047562316715,80.8780487804878,80.8617886178862,11.2278793956631,14.9427856075525,16.8433747785907,20.5689640597007,22.393864049769,26.1125990356521,33.6098181341859,37.3333934455387,39.2361145991672,5.76608076631601,11.1714127586799,22.4051644790269,28.0280762176406,5.73162123156377,16.7977597070965,22.4236416501332,11.2501683895259,16.8649024297526,42.9593683747989,NaN,-16.0802401310476,27.3045077124578,-18.177670211859,5.23175281154254,124,125,2.85584656579736,80.768,2.84641873463889,1.89117030635896,80.9284537980699,7.53103817369443,22.6691147565597,-0.0540495842201157,0.230810183750822,-0.255552807417975,0.0675308171975892,0,0,NSR
904,80,0.0654761904761905,0.114087301587302,0.0866815476190476,0.0434647817460317,0.18656994047619,0.0432167658730159,0.0998883928571429,0.101190476190476,0.300657242063492,0.366133432539683,0.0038961038961039,0.0039163961038961,95.7403846153846,95.7403846153846,15.1629616997781,18.8603945050848,20.7005411667422,24.4039974372801,26.2564211629078,29.9556584535788,39.3365942730244,43.0385281952411,43.8752196423284,5.64882370369397,11.0963161399928,24.1874794612915,28.7237624400718,5.67905946849406,18.6548892675898,23.1938885890036,13.0976850874381,17.6305725319466,47.5769346114713,3.64898062047298,-13.3247427831868,23.2073195254816,-14.2180532376338,3.55338335059714,105,125,6.75106144404728,93.432,6.53413425417728,5.23056844545669,95.9781124888538,6.26975609489841,22.4241993121808,-0.0346022461683238,0.200724655578324,-0.21023972807126,0.0411072797645435,5,4,NSR
905,76.9523809523809,0.0661582341269841,0.099640376984127,0.0880456349206349,0.0443328373015873,0.147321428571429,0.0437127976190476,0.0592757936507936,0.0592137896825397,0.246961805555556,0.31218998015873,0.00391679792979298,0.00389570207020702,99.72,99.71,12.8373427946538,16.8688423540469,18.5163004678938,22.5578922036928,24.1506272144367,28.1862836036567,30.7400514140789,34.7800757427979,34.8903047680614,5.86142199708981,11.3201303468237,17.9305984412037,22.0762792518995,5.83567774323663,12.2681852826934,16.416515247854,6.63430119531607,10.7660689282,38.9300102256694,NaN,-17.2995300740482,29.2397163247688,-20.8087557480614,7.52357557068797,101,125,8.49715246420823,96.568,8.13875158850268,3.73969351975149,100.08136689714,8.29935883395574,23.0172300871501,-0.0519868789863729,0.255463522876437,-0.26656977347632,0.10323047972671,4,3.2,NSR
906,70.8571428571429,0.0705605158730159,0.106460813492063,0.0899677579365079,0.0452628968253968,0.184151785714286,0.0447048611111111,0.0941840277777778,0.0883556547619048,0.290612599206349,0.358010912698413,0.00391770527859238,0.00389479472140762,108.141304347826,108.141304347826,14.0188346666921,18.3792790049356,19.8524011202633,24.2236966964765,25.6606412390192,30.0264186888958,38.2609402669959,42.6304735629897,42.424214393547,6.02938475564167,11.6523741981141,24.269664762982,28.4295610694894,5.99180367988212,18.4437794900905,22.6065970308108,12.6223389841986,16.779181736356,46.7934895076481,4.67130795529872,-17.4966517021367,28.4881969833851,-16.6229660273257,3.86188440567918,93,125,12.7087624014669,101.832,12.2215557216774,16.3411433820577,108.885510274903,8.58713921262275,23.6735626336379,-0.0518590256310669,0.259242586973785,-0.248680372369517,0.0465085559535731,7,5.6,NSR
907,71.6190476190476,0.072172619047619,0.107328869047619,0.0894717261904762,0.044890873015873,0.1875,0.0445808531746032,0.0980282738095238,0.113405257936508,0.294828869047619,0.384610615079365,0.00390247219535783,0.00391002780464217,107.021505376344,107.021505376344,14.1508433611175,19.0692216680881,19.9249539775182,24.8514923667014,25.7185286718331,30.6391474648286,38.9032622136497,43.8280414786486,46.3443555010941,5.90219582281184,11.5704822855629,24.7686613984643,32.2068096485598,5.94849122066569,19.0025755440174,26.4427888913207,13.2082988972624,20.6409045187892,51.2688227895246,3.86691871004867,-14.2146584829264,24.9681548425394,-15.7160080697692,3.53549055931403,94,125,7.07863435985422,101.12,7.98129830169535,3.29552239620582,107.255348013138,7.36909866751143,23.4211693290405,-0.0394599020346098,0.211830601339163,-0.231261886674154,0.0472087103051895,2,1.6,NSR
908,84.5714285714286,0.0710565476190476,0.0907118055555556,0.0886656746031746,0.0452008928571429,0.185081845238095,0.0434647817460317,0.0964161706349206,0.108506944444444,0.275793650793651,0.357886904761905,0.00398303132678133,0.00382946867321867,90.2090909090909,90.1909090909091,11.5334665544865,15.9452115499815,17.3369563875609,21.7540893229018,22.9190946888481,27.3340922428981,35.4545509888608,39.872814354127,41.7637286326278,5.96481719619547,11.3912715032735,23.943904049821,30.2495948857584,5.78359353457337,18.1538717036214,24.4616330860222,12.5654216403926,18.8637463654659,46.1818254064206,NaN,-16.4654743661987,28.3374282191308,-18.1683857556902,4.29266013202014,111,125,6.04091422121678,89.184,5.77102059515277,2.85331425518971,90.4111316557465,8.1484205862725,23.1396822340423,-0.051925899337764,0.240107750510485,-0.265216723308034,0.0581127689514608,3,2.4,NSR
909,108.621513944223,0.0808758802816901,0.0824713908450704,0.0848371478873239,0.0442341549295775,0.139194542253521,0.0406029929577465,0.0543573943661972,0.0349361795774648,0.221665933098592,0.265404929577465,NaN,NaN,70.4822695035461,70.4893617021277,10.5802936731636,14.904982370809,16.2267352276405,20.5701607940207,21.4247241542667,25.7611423422169,28.3765050162081,32.7163336500642,29.6392345334733,5.79193898768326,10.8681178621985,17.8318664234633,19.0922735670837,5.28576300855399,12.172917815002,13.4362781288294,6.96556931907609,8.22475959395513,33.9787840181184,NaN,NaN,NaN,NaN,NaN,142,141,8.91059042935474,70.4822695035461,8.94235734091203,9.0790181973918,71.0432891705488,5.82635206214716,21.9458198584357,-0.0717643420804486,NaN,NaN,0.0471607574127544,5,3.54609929078014,NSR
910,85.6733067729084,0.0732834507042254,0.0957856514084507,0.0886333626760563,0.0452794894366197,0.159110915492958,0.0433538732394366,0.0704775528169014,0.0734485035211268,0.254896566901408,0.327739876760563,0.00396966314935065,0.00384283685064935,89.1531531531532,89.1621621621622,12.7804264250982,17.3579078057008,18.6426697069737,23.2302350547392,24.3240283685857,28.9054859392627,33.8199788557596,38.4054293248894,39.4417814157377,6.00342033150068,11.5496418371643,21.0603435480733,26.6795557012469,5.83648814017051,15.2094571214645,20.8280048278137,9.5225062561566,15.134886305715,44.0270419263991,NaN,-15.0180932095698,25.347771938459,-16.7948676214693,NaN,112,141,18.7559951728105,85.9148936170213,16.9478988271594,24.0910120066412,91.1047313374672,7.46571109305193,23.3895503088355,-0.047741667862024,0.217917510356075,-0.23222025920531,0.0652664352932142,8,5.67375886524823,NSR
911,102.501992031873,0.0602992957746479,0.0744388204225352,0.0725132042253521,0.0374669894366197,0.145961707746479,0.0350462147887324,0.0734485035211268,0.0522117077464789,0.220400528169014,0.27184198943662,NaN,NaN,74.7593984962406,74.6766917293233,9.45746614170629,12.7733235329298,14.1760483583657,17.5029821889659,18.617381443128,21.9391578491818,28.166627147769,31.5037972167507,31.4001056156048,4.83382109365226,9.17419565790576,18.7540300497871,21.9837880684687,4.53861930585046,14.0353583254867,17.2660888118163,9.58756192498309,12.813891071236,34.7368907622997,NaN,NaN,NaN,NaN,4.54667453359339,134,141,12.3520722902579,74.8936170212766,12.0400215636189,8.21033190838919,75.7729592492167,5.49485393764073,18.5466360574085,-0.0889265782097715,NaN,NaN,0.0586425341984675,4,2.83687943262411,NSR
912,45.8964143426295,0.066956426056338,0.0920994718309859,0.0868177816901408,0.0438490316901408,0.140735035211268,0.04296875,0.0539172535211268,0.0527068661971831,0.232834507042254,0.295389524647887,0.00384114583333333,0.00397135416666667,110.966101694915,110.983050847458,13.0326619634677,16.7703089136601,18.4237612430815,22.1718739811193,24.016915252388,27.7563433933302,30.4068845816655,34.153189515883,36.3054569675168,5.57766916683856,10.9861995233069,17.4044629326248,23.2930299969961,5.84513183017187,12.0214952866605,17.9239207274633,6.48113648834644,12.3276564775006,40.050860238158,4.89196220560549,-17.7676260958349,31.8866927979135,-25.629657516715,11.2182852717448,60,141,5.74593770045018,94.5531914893617,11.288921834799,3.52875903245826,111.114767359806,8.55349148795957,22.4090005203173,-0.0491048954104188,0.26728990336148,-0.304640916559622,0.153051210349554,0,0,NSR
913,104.380952380952,0.0555677816901408,0.0636003521126761,0.0798305457746479,0.0406580105633803,0.170389524647887,0.0391725352112676,0.0905589788732394,0.0798305457746479,0.233989876760563,0.298415492957746,NaN,NaN,73.3308823529412,73.3382352941177,8.06828568674208,11.3478050707426,13.238910901526,16.5224342507214,18.2439757587638,21.5264706261692,29.99300540308,33.279514869532,34.993178127823,5.22502385275549,10.1843803543726,21.9453646178197,26.9436685749282,5.04683778129716,16.7710712883641,21.7699592356137,11.7621290004028,16.759665678531,38.2795716175153,NaN,NaN,NaN,NaN,NaN,137,141,23.7443662504018,73.1489361702128,23.40338993979,29.0921302742812,77.0792659234253,3.88446102919914,20.4562419884253,-0.0628713907612016,NaN,NaN,0.026973237533347,1,0.709219858156028,NSR
914,88.7330677290837,0.0562830105633803,0.0933648767605634,0.0172205105633803,0.00891285211267606,0.118617957746479,0.00830765845070422,0.101397447183099,0.10315801056338,0.211982834507042,0.270301496478873,NaN,NaN,86.3652173913043,86.4608695652174,12.7022040001854,16.0763988413929,12.7706284125647,16.1454038099431,12.8136980383216,16.1888298762242,26.3745529867878,29.7829981209407,30.176395183728,0.069654093442058,0.11314318999035,13.7629979185899,17.5444730187547,0.043489096548292,13.6933832325032,17.4748347338279,13.6500686185885,17.4314336377388,33.582863760997,NaN,NaN,NaN,NaN,7.67899004228545,116,141,22.0557910899817,83.7163120567376,20.133408857062,29.1529488912373,89.1370220259359,0,0.2262863799807,-0.104238994217282,NaN,NaN,0.0690862561021726,7,4.9645390070922,NSR
915,63.4900398406375,0.050231073943662,0.0682218309859155,0.0168353873239437,0.00880281690140845,0.117572623239437,0.00803257042253521,0.100737235915493,0.10112235915493,0.185794454225352,0.234650088028169,NaN,NaN,120.158536585366,120.158536585366,7.15749989173834,8.61897321865558,7.20533558277654,8.66746635788959,7.20533558277654,8.66746635788959,20.6496260634838,22.1587457172371,24.3324024106455,0.0487808554412035,0.0487808554412035,13.6089038976242,17.2872577710265,0,13.5602026046324,17.2385320661981,13.5602026046324,17.2385320661981,25.8417025262221,19.8897002910335,NaN,NaN,NaN,NaN,83,141,4.03481650138901,104.290780141844,12.5303534260857,2.35702260395516,120.226260270111,0,0.0975617108824071,-0.164592154171992,NaN,NaN,0.0584021550940521,0,0,NSR
